WTCH_SYMD,WTCH_EYMD,JLYFS_NM,TXCT_DGRE_CD,AP_AREA_NM,AP_DN_CD,JLYFS_APRT
20131018,20131024,기타 해파리,,경기,,0.0
20131018,20131024,노무라입깃해파리,강,경기,,16.7
20131018,20131024,보름달물해파리,약,경기,,0.0
20131018,20131024,기타 해파리,,경남, ,11.1
20131018,20131024,노무라입깃해파리,강,경남,,33.3
20131018,20131024,보름달물해파리,약,경남, ,33.3
20131018,20131024,기타 해파리,,경북,,0.0
20131018,20131024,노무라입깃해파리,강,경북,,33.3
20131018,20131024,보름달물해파리,약,경북,,0.0
20131018,20131024,기타 해파리,,부산,,0.0
20131018,20131024,노무라입깃해파리,강,부산,,50.0
20131018,20131024,보름달물해파리,약,부산,,12.5
20131018,20131024,기타 해파리,,울산,,0.0
20131018,20131024,노무라입깃해파리,강,울산,,0.0
20131018,20131024,보름달물해파리,약,울산,,0.0
20131018,20131024,기타 해파리,,인천,,0.0
20131018,20131024,노무라입깃해파리,강,인천,,7.1
20131018,20131024,보름달물해파리,약,인천,,7.1
20131018,20131024,기타 해파리,,전남,,0.0
20131018,20131024,노무라입깃해파리,강,전남, ,92.85
20131018,20131024,보름달물해파리,약,전남,,0.0
20131018,20131024,기타 해파리,,전북,,0.0
20131018,20131024,노무라입깃해파리,강,전북, ,31.6
20131018,20131024,보름달물해파리,약,전북,,0.0
20131018,20131024,기타 해파리,,제주,,0.0
20131018,20131024,노무라입깃해파리,강,제주,,33.3
20131018,20131024,보름달물해파리,약,제주,,0.0
20131018,20131024,기타 해파리,,충남,,0.0
20131018,20131024,노무라입깃해파리,강,충남, ,20.0
20131018,20131024,보름달물해파리,약,충남,,20.0
20131026,20131101,기타 해파리,,강원,,0.0
20131026,20131101,노무라입깃해파리,강,강원,,0.0
20131026,20131101,보름달물해파리,약,강원,,25.0
20131026,20131101,기타 해파리,,경기,,0.0
20131026,20131101,노무라입깃해파리,강,경기,,0.0
20131026,20131101,보름달물해파리,약,경기,,0.0
20131026,20131101,기타 해파리,,경남, ,6.3
20131026,20131101,노무라입깃해파리,강,경남,,18.8
20131026,20131101,보름달물해파리,약,경남, ,31.3
20131026,20131101,기타 해파리,,경북,,0.0
20131026,20131101,노무라입깃해파리,강,경북,,27.8
20131026,20131101,보름달물해파리,약,경북,,0.0
20131026,20131101,기타 해파리,,부산, ,7.7
20131026,20131101,노무라입깃해파리,강,부산,,30.8
20131026,20131101,보름달물해파리,약,부산,,7.7
20131026,20131101,기타 해파리,,울산,,0.0
20131026,20131101,노무라입깃해파리,강,울산,,0.0
20131026,20131101,보름달물해파리,약,울산,,0.0
20131026,20131101,기타 해파리,,인천,,0.0
20131026,20131101,노무라입깃해파리,강,인천,,10.0
20131026,20131101,보름달물해파리,약,인천,,0.0
20131026,20131101,기타 해파리,,전남,,0.0
20131026,20131101,노무라입깃해파리,강,전남, ,78.55
20131026,20131101,보름달물해파리,약,전남,,0.0
20131026,20131101,기타 해파리,,전북,,0.0
20131026,20131101,노무라입깃해파리,강,전북, ,42.9
20131026,20131101,보름달물해파리,약,전북,,0.0
20131026,20131101,기타 해파리,,제주,,0.0
20131026,20131101,노무라입깃해파리,강,제주,,20.0
20131026,20131101,보름달물해파리,약,제주,,0.0
20131026,20131101,기타 해파리,,충남,,0.0
20131026,20131101,노무라입깃해파리,강,충남, ,12.5
20131026,20131101,보름달물해파리,약,충남,,12.5
20131101,20131107,기타 해파리,,강원,,0.0
20131101,20131107,노무라입깃해파리,강,강원,,20.0
20131101,20131107,보름달물해파리,약,강원,,40.0
20131101,20131107,기타 해파리,,경기,,0.0
20131101,20131107,노무라입깃해파리,강,경기,,0.0
20131101,20131107,보름달물해파리,약,경기,,0.0
20131101,20131107,기타 해파리,,경남, ,6.3
20131101,20131107,노무라입깃해파리,강,경남,,12.5
20131101,20131107,보름달물해파리,약,경남, ,37.5
20131101,20131107,기타 해파리,,경북,,4.8
20131101,20131107,노무라입깃해파리,강,경북,,19.0
20131101,20131107,보름달물해파리,약,경북,,0.0
20131101,20131107,기타 해파리,,부산, ,7.7
20131101,20131107,노무라입깃해파리,강,부산,,23.1
20131101,20131107,보름달물해파리,약,부산,,7.7
20131101,20131107,기타 해파리,,울산,,0.0
20131101,20131107,노무라입깃해파리,강,울산,,0.0
20131101,20131107,보름달물해파리,약,울산,,0.0
20131101,20131107,기타 해파리,,인천,,0.0
20131101,20131107,노무라입깃해파리,강,인천,,9.1
20131101,20131107,보름달물해파리,약,인천,,0.0
20131101,20131107,기타 해파리,,전남, ,7.15
20131101,20131107,노무라입깃해파리,강,전남, ,61.9
20131101,20131107,보름달물해파리,약,전남,,0.0
20131101,20131107,기타 해파리,,전북,,0.0
20131101,20131107,노무라입깃해파리,강,전북, ,50.0
20131101,20131107,보름달물해파리,약,전북,,0.0
20131101,20131107,기타 해파리,,제주,,0.0
20131101,20131107,노무라입깃해파리,강,제주,,25.0
20131101,20131107,보름달물해파리,약,제주,,0.0
20131101,20131107,기타 해파리,,충남,,0.0
20131101,20131107,노무라입깃해파리,강,충남, ,12.5
20131101,20131107,보름달물해파리,약,충남,,6.3
20131108,20131114,기타 해파리,,강원,,0.0
20131108,20131114,노무라입깃해파리,강,강원,,0.0
20131108,20131114,보름달물해파리,약,강원,,0.0
20131108,20131114,기타 해파리,,경기,,0.0
20131108,20131114,노무라입깃해파리,강,경기,,0.0
20131108,20131114,보름달물해파리,약,경기,,0.0
20131108,20131114,기타 해파리,,경남, ,7.7
20131108,20131114,노무라입깃해파리,강,경남,,7.7
20131108,20131114,보름달물해파리,약,경남, ,23.1
20131108,20131114,기타 해파리,,경북, ,6.3
20131108,20131114,노무라입깃해파리,강,경북,,12.5
20131108,20131114,보름달물해파리,약,경북,,6.3
20131108,20131114,기타 해파리,,부산,,0.0
20131108,20131114,노무라입깃해파리,강,부산,,22.2
20131108,20131114,보름달물해파리,약,부산,,11.1
20131108,20131114,기타 해파리,,울산,,0.0
20131108,20131114,노무라입깃해파리,강,울산,,0.0
20131108,20131114,보름달물해파리,약,울산,,0.0
20131108,20131114,기타 해파리,,인천,,0.0
20131108,20131114,노무라입깃해파리,강,인천,,22.2
20131108,20131114,보름달물해파리,약,인천,,0.0
20131108,20131114,기타 해파리,,전남,,0.0
20131108,20131114,노무라입깃해파리,강,전남, ,52.8
20131108,20131114,보름달물해파리,약,전남,,0.0
20131108,20131114,기타 해파리,,전북,,0.0
20131108,20131114,노무라입깃해파리,강,전북, ,6.7
20131108,20131114,보름달물해파리,약,전북,,0.0
20131108,20131114,기타 해파리,,제주,,0.0
20131108,20131114,노무라입깃해파리,강,제주,,16.7
20131108,20131114,보름달물해파리,약,제주,,0.0
20131108,20131114,기타 해파리,,충남,,0.0
20131108,20131114,노무라입깃해파리,강,충남, ,26.7
20131108,20131114,보름달물해파리,약,충남,,6.7
20131115,20131121,기타 해파리,,강원,,0.0
20131115,20131121,노무라입깃해파리,강,강원,,0.0
20131115,20131121,보름달물해파리,약,강원,,0.0
20131115,20131121,기타 해파리,,경기,,0.0
20131115,20131121,노무라입깃해파리,강,경기,,0.0
20131115,20131121,보름달물해파리,약,경기,,0.0
20131115,20131121,기타 해파리,,경남, ,6.7
20131115,20131121,노무라입깃해파리,강,경남,,0.0
20131115,20131121,보름달물해파리,약,경남,,20.0
20131115,20131121,기타 해파리,,경북,,0.0
20131115,20131121,노무라입깃해파리,강,경북,,9.5
20131115,20131121,보름달물해파리,약,경북,,4.8
20131115,20131121,기타 해파리,,부산,,0.0
20131115,20131121,노무라입깃해파리,강,부산,,25.0
20131115,20131121,보름달물해파리,약,부산,,8.3
20131115,20131121,기타 해파리,,울산,,0.0
20131115,20131121,노무라입깃해파리,강,울산,,0.0
20131115,20131121,보름달물해파리,약,울산,,0.0
20131115,20131121,기타 해파리,,인천,,0.0
20131115,20131121,노무라입깃해파리,강,인천,,9.1
20131115,20131121,보름달물해파리,약,인천,,0.0
20131115,20131121,기타 해파리,,전남,,0.0
20131115,20131121,노무라입깃해파리,강,전남,,58.35
20131115,20131121,보름달물해파리,약,전남,,0.0
20131115,20131121,기타 해파리,,전북,,0.0
20131115,20131121,노무라입깃해파리,강,전북,,0.0
20131115,20131121,보름달물해파리,약,전북,,0.0
20131115,20131121,기타 해파리,,제주,,0.0
20131115,20131121,노무라입깃해파리,강,제주,,28.6
20131115,20131121,보름달물해파리,약,제주,,0.0
20131115,20131121,기타 해파리,,충남,,0.0
20131115,20131121,노무라입깃해파리,강,충남, ,12.5
20131115,20131121,보름달물해파리,약,충남,,12.5
20131122,20131128,기타 해파리,,강원,,0.0
20131122,20131128,노무라입깃해파리,강,강원,,0.0
20131122,20131128,보름달물해파리,약,강원,,0.0
20131122,20131128,기타 해파리,,경기,,0.0
20131122,20131128,노무라입깃해파리,강,경기,,0.0
20131122,20131128,보름달물해파리,약,경기,,0.0
20131122,20131128,기타 해파리,,경남,,0.0
20131122,20131128,노무라입깃해파리,강,경남,,0.0
20131122,20131128,보름달물해파리,약,경남,,18.8
20131122,20131128,기타 해파리,,경북,,0.0
20131122,20131128,노무라입깃해파리,강,경북,,9.1
20131122,20131128,보름달물해파리,약,경북,,9.1
20131122,20131128,기타 해파리,,부산,,0.0
20131122,20131128,노무라입깃해파리,강,부산,,12.5
20131122,20131128,보름달물해파리,약,부산,,0.0
20131122,20131128,기타 해파리,,울산,,0.0
20131122,20131128,노무라입깃해파리,강,울산,,0.0
20131122,20131128,보름달물해파리,약,울산,,0.0
20131122,20131128,기타 해파리,,인천,,0.0
20131122,20131128,노무라입깃해파리,강,인천,,9.1
20131122,20131128,보름달물해파리,약,인천,,0.0
20131122,20131128,기타 해파리,,전남,,0.0
20131122,20131128,노무라입깃해파리,강,전남,,21.45
20131122,20131128,보름달물해파리,약,전남,,7.15
20131122,20131128,기타 해파리,,전북,,0.0
20131122,20131128,노무라입깃해파리,강,전북,,0.0
20131122,20131128,보름달물해파리,약,전북,,0.0
20131122,20131128,기타 해파리,,제주,,0.0
20131122,20131128,노무라입깃해파리,강,제주,,25.0
20131122,20131128,보름달물해파리,약,제주,,0.0
20131122,20131128,기타 해파리,,충남,,0.0
20131122,20131128,노무라입깃해파리,강,충남,,9.1
20131122,20131128,보름달물해파리,약,충남,,0.0
20131129,20131205,기타 해파리,,강원,,0.0
20131129,20131205,노무라입깃해파리,강,강원,,0.0
20131129,20131205,보름달물해파리,약,강원,,0.0
20131129,20131205,기타 해파리,,경기,,0.0
20131129,20131205,노무라입깃해파리,강,경기,,0.0
20131129,20131205,보름달물해파리,약,경기,,0.0
20131129,20131205,기타 해파리,,경남,,0.0
20131129,20131205,노무라입깃해파리,강,경남,,5.9
20131129,20131205,보름달물해파리,약,경남,,11.8
20131129,20131205,기타 해파리,,경북,,0.0
20131129,20131205,노무라입깃해파리,강,경북,,5.3
20131129,20131205,보름달물해파리,약,경북,,10.5
20131129,20131205,기타 해파리,,부산,,0.0
20131129,20131205,노무라입깃해파리,강,부산,,12.5
20131129,20131205,보름달물해파리,약,부산,,0.0
20131129,20131205,기타 해파리,,울산,,0.0
20131129,20131205,노무라입깃해파리,강,울산,,0.0
20131129,20131205,보름달물해파리,약,울산,,0.0
20131129,20131205,기타 해파리,,인천,,0.0
20131129,20131205,노무라입깃해파리,강,인천,,7.7
20131129,20131205,보름달물해파리,약,인천,,0.0
20131129,20131205,기타 해파리,,전남,,0.0
20131129,20131205,노무라입깃해파리,강,전남,,16.65
20131129,20131205,보름달물해파리,약,전남,,8.35
20131129,20131205,기타 해파리,,전북,,0.0
20131129,20131205,노무라입깃해파리,강,전북,,0.0
20131129,20131205,보름달물해파리,약,전북,,0.0
20131129,20131205,기타 해파리,,제주,,0.0
20131129,20131205,노무라입깃해파리,강,제주,,0.0
20131129,20131205,보름달물해파리,약,제주,,0.0
20131129,20131205,기타 해파리,,충남,,0.0
20131129,20131205,노무라입깃해파리,강,충남,,15.4
20131129,20131205,보름달물해파리,약,충남,,7.7
20131206,20131212,기타 해파리,,강원,,0.0
20131206,20131212,노무라입깃해파리,강,강원,,0.0
20131206,20131212,보름달물해파리,약,강원,,0.0
20131206,20131212,기타 해파리,,경기,,0.0
20131206,20131212,노무라입깃해파리,강,경기,,0.0
20131206,20131212,보름달물해파리,약,경기,,0.0
20131206,20131212,기타 해파리,,경남,,0.0
20131206,20131212,노무라입깃해파리,강,경남,,0.0
20131206,20131212,보름달물해파리,약,경남,,6.3
20131206,20131212,기타 해파리,,경북,,5.6
20131206,20131212,노무라입깃해파리,강,경북,,5.6
20131206,20131212,보름달물해파리,약,경북,,5.6
20131206,20131212,기타 해파리,,부산,,0.0
20131206,20131212,노무라입깃해파리,강,부산,,12.5
20131206,20131212,보름달물해파리,약,부산,,0.0
20131206,20131212,기타 해파리,,울산,,0.0
20131206,20131212,노무라입깃해파리,강,울산,,0.0
20131206,20131212,보름달물해파리,약,울산,,0.0
20131206,20131212,기타 해파리,,인천,,0.0
20131206,20131212,노무라입깃해파리,강,인천,,0.0
20131206,20131212,보름달물해파리,약,인천,,0.0
20131206,20131212,기타 해파리,,전남,,0.0
20131206,20131212,노무라입깃해파리,강,전남,,0.0
20131206,20131212,보름달물해파리,약,전남,,0.0
20131206,20131212,기타 해파리,,전북,,0.0
20131206,20131212,노무라입깃해파리,강,전북,,0.0
20131206,20131212,보름달물해파리,약,전북,,0.0
20131206,20131212,기타 해파리,,제주,,0.0
20131206,20131212,노무라입깃해파리,강,제주,,40.0
20131206,20131212,보름달물해파리,약,제주,,0.0
20131206,20131212,기타 해파리,,충남,,0.0
20131206,20131212,노무라입깃해파리,강,충남,,0.0
20131206,20131212,보름달물해파리,약,충남,,0.0
20140502,20140508,기타 해파리,,강원,,0.0
20140502,20140508,노무라입깃해파리,강,강원,,0.0
20140502,20140508,보름달물해파리,약,강원,,25.0
20140502,20140508,기타 해파리,,경기,,0.0
20140502,20140508,노무라입깃해파리,강,경기,,0.0
20140502,20140508,보름달물해파리,약,경기,,0.0
20140502,20140508,기타 해파리,,경남,,0.0
20140502,20140508,노무라입깃해파리,강,경남,,0.0
20140502,20140508,보름달물해파리,약,경남,,29.4
20140502,20140508,기타 해파리,,경북,,0.0
20140502,20140508,노무라입깃해파리,강,경북,,0.0
20140502,20140508,보름달물해파리,약,경북,,25.0
20140502,20140508,기타 해파리,,부산,,0.0
20140502,20140508,노무라입깃해파리,강,부산,,0.0
20140502,20140508,보름달물해파리,약,부산,,15.4
20140502,20140508,기타 해파리,,울산,,0.0
20140502,20140508,노무라입깃해파리,강,울산,,0.0
20140502,20140508,보름달물해파리,약,울산,,33.3
20140502,20140508,기타 해파리,,인천,,0.0
20140502,20140508,노무라입깃해파리,강,인천,,0.0
20140502,20140508,보름달물해파리,약,인천,,7.7
20140502,20140508,기타 해파리,,전남,,0.0
20140502,20140508,노무라입깃해파리,강,전남,,0.0
20140502,20140508,보름달물해파리,약,전남,,8.35
20140502,20140508,기타 해파리,,전북,,0.0
20140502,20140508,노무라입깃해파리,강,전북,,0.0
