"해역","연안정점","관측일시","수온","수온 QC Flag","기온","기온 QC","운량","천기"
"남해","제주(21501)","20130205","13.2","1","7.4","1","91%-100%","비"
"남해","제주(21501)","20130206","13.2","1","5.6","1","91%-100%","흐림(운량:8-10)"
"남해","제주(21501)","20130207","12","1","2.8","1","71%-80%","흐림(운량:8-10)"
"남해","제주(21501)","20130208","11.4","1","-0.5","1","91%-100%","흐림(운량:8-10)"
"남해","제주(21501)","20130212","12.7","1","5.5","1","91%-100%","비"
"남해","제주(21501)","20130213","12","1","4.1","1","Zero","쾌청(운량:0-2)"
"남해","제주(21501)","20130214","12.6","1","5.7","1","61%-70%","개임(운량:3-7)"
"남해","제주(21501)","20130215","12.3","1","6.1","1","71%-80%","흐림(운량:8-10)"
"남해","제주(21501)","20130218","12.5","1","8.1","1","91%-100%","흐림(운량:8-10)"
"남해","제주(21501)","20130219","12","1","2.7","1","71%-80%","흐림(운량:8-10)"
"남해","제주(21501)","20130220","11.7","1","3.5","1","21%-30%","개임(운량:3-7)"
"남해","제주(21501)","20130225","12.8","1","9.8","1","51%-60%","개임(운량:3-7)"
"남해","제주(21501)","20130226","12.7","1","8.9","1","91%-100%","흐림(운량:8-10)"
"남해","제주(21501)","20130227","13.3","1","9.7","1","1%-10%","쾌청(운량:0-2)"
"남해","제주(21501)","20130228","13.4","1","11.2","1","1%-10%","쾌청(운량:0-2)"
"남해","제주(21501)","20130304","12.8","1","10.7","1","61%-70%","개임(운량:3-7)"
"남해","제주(21501)","20130305","13.4","1","12.7","1","11%-20%","쾌청(운량:0-2)"
"남해","제주(21501)","20130306","13.3","1","12.3","1","11%-20%","쾌청(운량:0-2)"
"남해","제주(21501)","20130307","13.4","1","18.2","1","61%-70%","개임(운량:3-7)"
"남해","제주(21501)","20130308","13.4","1","15.6","1","31%-40%","개임(운량:3-7)"
"남해","제주(21501)","20130312","14.1","1","13.7","1","1%-10%","쾌청(운량:0-2)"
"남해","제주(21501)","20130313","14","1","8.7","1","91%-100%","비"
"남해","제주(21501)","20130314","13.3","1","8.9","1","81%-90%","흐림(운량:8-10)"
"남해","제주(21501)","20130315","13.6","1","8.8","1","91%-100%","흐림(운량:8-10)"
"남해","제주(21501)","20130318","14.5","1","10.7","1","91%-100%","흐림(운량:8-10)"
"남해","제주(21501)","20130319","14.9","1","15.4","1","Zero","쾌청(운량:0-2)"
"남해","제주(21501)","20130320","15.1","1","14.1","1","91%-100%","흐림(운량:8-10)"
"남해","제주(21501)","20130321","13.9","1","4.9","1","Zero","쾌청(운량:0-2)"
"남해","제주(21501)","20130322","14.3","1","11.2","1","91%-100%","흐림(운량:8-10)"
"남해","제주(21501)","20130325","14","1","7.6","1","21%-30%","개임(운량:3-7)"
"남해","제주(21501)","20130326","13.6","1","9.7","1","41%-50%","개임(운량:3-7)"
"남해","제주(21501)","20130329","14.4","1","8.8","1","31%-40%","흐림(운량:8-10)"
"남해","제주(21501)","20130401","14.7","1","15.9","1","11%-20%","쾌청(운량:0-2)"
"남해","제주(21501)","20130402","14.6","1","11.2","1","91%-100%","흐림(운량:8-10)"
"남해","제주(21501)","20130403","14.3","1","12.4","1","11%-20%","쾌청(운량:0-2)"
"남해","제주(21501)","20130408","13.9","1","13","1","1%-10%","쾌청(운량:0-2)"
"남해","제주(21501)","20130409","14.3","1","13.4","1","1%-10%","쾌청(운량:0-2)"
"남해","제주(21501)","20130410","14.4","1","9.1","1","51%-60%","개임(운량:3-7)"
"남해","제주(21501)","20130411","13.8","1","10.8","1","41%-50%","개임(운량:3-7)"
"남해","제주(21501)","20130412","13.9","1","11.8","1","61%-70%","개임(운량:3-7)"
"남해","제주(21501)","20130415","14.9","1","15","1","21%-30%","쾌청(운량:0-2)"
"남해","제주(21501)","20130416","15.3","1","15.7","1","11%-20%","쾌청(운량:0-2)"
"남해","제주(21501)","20130417","15.7","1","16.2","1","91%-100%","비"
"남해","제주(21501)","20130418","15.9","1","16.1","1","71%-80%","흐림(운량:8-10)"
"남해","제주(21501)","20130419","15.4","1","15.7","1","41%-50%","개임(운량:3-7)"
"남해","제주(21501)","20130422","14.8","1","14.7","1","Zero","쾌청(운량:0-2)"
"남해","제주(21501)","20130423","15.4","1","15.3","1","91%-100%","비"
"남해","제주(21501)","20130424","15","1","13.3","1","91%-100%","흐림(운량:8-10)"
"남해","제주(21501)","20130425","15.3","1","13.5","1","1%-10%","쾌청(운량:0-2)"
"남해","제주(21501)","20130426","15.3","1","16.3","1","1%-10%","쾌청(운량:0-2)"
"남해","제주(21501)","20130429","15.8","1","24.3","1","31%-40%","개임(운량:3-7)"
"남해","제주(21501)","20130430","15.5","1","13.7","1","81%-90%","흐림(운량:8-10)"
"남해","제주(21501)","20130502","16","1","16.9","1","Zero","쾌청(운량:0-2)"
"남해","제주(21501)","20130503","16.1","1","17","1","1%-10%","쾌청(운량:0-2)"
"남해","제주(21501)","20130506","16.3","1","20.1","1","31%-40%","개임(운량:3-7)"
"남해","제주(21501)","20130507","16.5","1","21","1","1%-10%","쾌청(운량:0-2)"
"남해","제주(21501)","20130510","15.9","1","14.2","1","91%-100%","흐림(운량:8-10)"
"남해","제주(21501)","20130513","16.2","1","21.2","1","1%-10%","쾌청(운량:0-2)"
"남해","제주(21501)","20130514","16.8","1","22","1","Zero","쾌청(운량:0-2)"
"남해","제주(21501)","20130515","17","1","20","1","11%-20%","쾌청(운량:0-2)"
"남해","제주(21501)","20130516","16.8","1","18.7","1","81%-90%","흐림(운량:8-10)"
"남해","제주(21501)","20130520","16.8","1","18.9","1","81%-90%","흐림(운량:8-10)"
"남해","제주(21501)","20130521","17.1","1","19.9","1","11%-20%","쾌청(운량:0-2)"
"남해","제주(21501)","20130522","17.2","1","20.1","1","91%-100%","안개(Fog)"
"남해","제주(21501)","20130523","16.9","1","22.1","1","31%-40%","개임(운량:3-7)"
"남해","제주(21501)","20130524","16.6","1","21.8","1","51%-60%","개임(운량:3-7)"
"남해","제주(21501)","20130527","17.9","1","20.7","1","81%-90%","흐림(운량:8-10)"
"남해","제주(21501)","20130528","17.2","1","20.2","1","91%-100%","흐림(운량:8-10)"
"남해","제주(21501)","20130529","17.4","1","21.3","1","91%-100%","흐림(운량:8-10)"
"남해","제주(21501)","20130530","17.3","1","19.4","1","91%-100%","흐림(운량:8-10)"
"남해","제주(21501)","20130531","17.1","1","18.8","1","91%-100%","흐림(운량:8-10)"
"남해","제주(21501)","20130603","17.5","1","22.5","1","41%-50%","개임(운량:3-7)"
"남해","제주(21501)","20130604","16.7","1","20.8","1","Zero","쾌청(운량:0-2)"
"남해","제주(21501)","20130605","17.4","1","20.7","1","21%-30%","안개(Fog)"
"남해","제주(21501)","20130607","18.3","1","22.4","1","81%-90%","흐림(운량:8-10)"
"남해","제주(21501)","20130610","18.2","1","20.4","1","91%-100%","흐림(운량:8-10)"
"남해","제주(21501)","20130611","18.7","1","20.1","1","71%-80%","흐림(운량:8-10)"
"남해","제주(21501)","20130614","18.9","1","19.4","1","91%-100%","비"
"남해","제주(21501)","20130617","21","1","23.8","1","71%-80%","흐림(운량:8-10)"
"남해","제주(21501)","20130618","21.1","1","28.1","1","71%-80%","흐림(운량:8-10)"
"남해","제주(21501)","20130619","20.8","1","25","1","81%-90%","비"
"남해","제주(21501)","20130620","20.2","1","20.4","1","71%-80%","비"
"남해","제주(21501)","20130621","18.9","1","20","1","71%-80%","흐림(운량:8-10)"
"남해","제주(21501)","20130624","18.6","1","21.5","1","1%-10%","쾌청(운량:0-2)"
"남해","제주(21501)","20130625","18.4","1","21.8","1","51%-60%","개임(운량:3-7)"
"남해","제주(21501)","20130626","17.7","1","22.1","1","51%-60%","개임(운량:3-7)"
"남해","제주(21501)","20130628","18.4","1","22.1","1","1%-10%","쾌청(운량:0-2)"
"남해","제주(21501)","20130701","18.9","1","24.3","1","Zero","쾌청(운량:0-2)"
"남해","제주(21501)","20130702","20.6","1","27.8","1","41%-50%","개임(운량:3-7)"
"남해","제주(21501)","20130703","22.3","1","26.7","1","91%-100%","비"
"남해","제주(21501)","20130708","21.5","1","28.7","1","41%-50%","개임(운량:3-7)"
